,Comple,Symm,UnFairSLA,BestScheduler
6661,0.123,0.371,1.2,Perf
6662,0.123,0.371,1.4,Perf
6663,0.123,0.371,1.6,Perf
6664,0.123,0.371,1.8,Perf
6665,0.123,0.371,2,Perf
6666,0.143,0.2,0,DRF
6667,0.143,0.2,0.2,DRF
6668,0.143,0.2,0.4,Perf
6669,0.143,0.2,0.6,Perf
6670,0.143,0.2,0.8,Perf
6671,0.143,0.2,1,Perf
6672,0.143,0.2,1.2,Perf
6673,0.143,0.2,1.4,Perf
6674,0.143,0.2,1.6,Perf
6675,0.143,0.2,1.8,Perf
6676,0.143,0.2,2,Perf
6677,0.248,0.231,0,DRF
6678,0.248,0.231,0.2,DRF
6679,0.248,0.231,0.4,DRF
6680,0.248,0.231,0.6,DRF
6681,0.248,0.231,0.8,Perf
6682,0.248,0.231,1,Perf
6683,0.248,0.231,1.2,Perf
6684,0.248,0.231,1.4,Perf
6685,0.248,0.231,1.6,Perf
6686,0.248,0.231,1.8,Perf
6687,0.248,0.231,2,Perf
6688,0.343,0.143,0,DRF
6689,0.343,0.143,0.2,Fair
6690,0.343,0.143,0.4,Fair
6691,0.343,0.143,0.6,Perf
6692,0.343,0.143,0.8,Perf
6693,0.343,0.143,1,Perf
6694,0.343,0.143,1.2,Perf
6695,0.343,0.143,1.4,Perf
6696,0.343,0.143,1.6,Perf
6697,0.343,0.143,1.8,Perf
6698,0.343,0.143,2,Perf
6699,0.554,0.412,0,DRF
6700,0.554,0.412,0.2,DRF
6701,0.554,0.412,0.4,Perf
6702,0.554,0.412,0.6,Perf
6703,0.554,0.412,0.8,Perf
6704,0.554,0.412,1,Perf
6705,0.554,0.412,1.2,Perf
6706,0.554,0.412,1.4,Perf
6707,0.554,0.412,1.6,Perf
6708,0.554,0.412,1.8,Perf
6709,0.554,0.412,2,Perf
6710,0.547,0.455,0,DRF
6711,0.547,0.455,0.2,DRF
6712,0.547,0.455,0.4,Perf
6713,0.547,0.455,0.6,Perf
6714,0.547,0.455,0.8,Perf
6715,0.547,0.455,1,Perf
6716,0.547,0.455,1.2,Perf
6717,0.547,0.455,1.4,Perf
6718,0.547,0.455,1.6,Perf
6719,0.547,0.455,1.8,Perf
6720,0.547,0.455,2,Perf
6721,0.484,0.333,0,DRF
6722,0.484,0.333,0.2,DRF
6723,0.484,0.333,0.4,DRF
6724,0.484,0.333,0.6,DRF
6725,0.484,0.333,0.8,DRF
6726,0.484,0.333,1,DRF
6727,0.484,0.333,1.2,Perf
6728,0.484,0.333,1.4,Perf
6729,0.484,0.333,1.6,Perf
6730,0.484,0.333,1.8,Perf
6731,0.484,0.333,2,Perf
6732,0.27,0.2,0,DRF
6733,0.27,0.2,0.2,DRF
6734,0.27,0.2,0.4,DRF
6735,0.27,0.2,0.6,DRF
6736,0.27,0.2,0.8,DRF
6737,0.27,0.2,1,DRF
6738,0.27,0.2,1.2,DRF
6739,0.27,0.2,1.4,DRF
6740,0.27,0.2,1.6,DRF
6741,0.27,0.2,1.8,DRF
6742,0.27,0.2,2,DRF
6743,0.318,0.5,0,DRF
6744,0.318,0.5,0.2,DRF
6745,0.318,0.5,0.4,DRF
6746,0.318,0.5,0.6,DRF
6747,0.318,0.5,0.8,Perf
6748,0.318,0.5,1,Perf
6749,0.318,0.5,1.2,Perf
6750,0.318,0.5,1.4,Perf
6751,0.318,0.5,1.6,Perf
6752,0.318,0.5,1.8,Perf
6753,0.318,0.5,2,Perf
6754,0.139,0.263,0,DRF
6755,0.139,0.263,0.2,DRF
6756,0.139,0.263,0.4,DRF
6757,0.139,0.263,0.6,DRF
6758,0.139,0.263,0.8,DRF
6759,0.139,0.263,1,Perf
6760,0.139,0.263,1.2,Perf
6761,0.139,0.263,1.4,Perf
6762,0.139,0.263,1.6,Perf
6763,0.139,0.263,1.8,Perf
6764,0.139,0.263,2,Perf
6765,0.192,0.714,0,DRF
6766,0.192,0.714,0.2,DRF
6767,0.192,0.714,0.4,DRF
6768,0.192,0.714,0.6,Perf
6769,0.192,0.714,0.8,Perf
6770,0.192,0.714,1,Perf
6771,0.192,0.714,1.2,Perf
6772,0.192,0.714,1.4,Perf
6773,0.192,0.714,1.6,Perf
6774,0.192,0.714,1.8,Perf
6775,0.192,0.714,2,Perf
6776,0.377,0.455,0,DRF
6777,0.377,0.455,0.2,Fair
6778,0.377,0.455,0.4,Fair
6779,0.377,0.455,0.6,Perf
6780,0.377,0.455,0.8,Perf
6781,0.377,0.455,1,Perf
6782,0.377,0.455,1.2,Perf
6783,0.377,0.455,1.4,Perf
6784,0.377,0.455,1.6,Perf
6785,0.377,0.455,1.8,Perf
6786,0.377,0.455,2,Perf
6787,0.389,0.455,0,DRF
6788,0.389,0.455,0.2,DRF
6789,0.389,0.455,0.4,DRF
6790,0.389,0.455,0.6,DRF
6791,0.389,0.455,0.8,DRF
6792,0.389,0.455,1,Perf
6793,0.389,0.455,1.2,Perf
6794,0.389,0.455,1.4,Perf
6795,0.389,0.455,1.6,Perf
6796,0.389,0.455,1.8,Perf
6797,0.389,0.455,2,Perf
6798,0.187,0.143,0,DRF
6799,0.187,0.143,0.2,DRF
6800,0.187,0.143,0.4,DRF
6801,0.187,0.143,0.6,Perf
6802,0.187,0.143,0.8,Perf
6803,0.187,0.143,1,Perf
6804,0.187,0.143,1.2,Perf
6805,0.187,0.143,1.4,Perf
6806,0.187,0.143,1.6,Perf
6807,0.187,0.143,1.8,Perf
6808,0.187,0.143,2,Perf
6809,0.482,0.231,0,DRF
6810,0.482,0.231,0.2,Fair
6811,0.482,0.231,0.4,Fair
6812,0.482,0.231,0.6,Perf
6813,0.482,0.231,0.8,Perf
6814,0.482,0.231,1,Perf
6815,0.482,0.231,1.2,Perf
6816,0.482,0.231,1.4,Perf
6817,0.482,0.231,1.6,Perf
6818,0.482,0.231,1.8,Perf
6819,0.482,0.231,2,Perf
6820,0.21,0.143,0,DRF
6821,0.21,0.143,0.2,DRF
6822,0.21,0.143,0.4,DRF
6823,0.21,0.143,0.6,Perf
6824,0.21,0.143,0.8,Perf
6825,0.21,0.143,1,Perf
6826,0.21,0.143,1.2,Perf
6827,0.21,0.143,1.4,Perf
6828,0.21,0.143,1.6,Perf
6829,0.21,0.143,1.8,Perf
6830,0.21,0.143,2,Perf
6831,0.535,0.455,0,DRF
6832,0.535,0.455,0.2,DRF
6833,0.535,0.455,0.4,DRF
6834,0.535,0.455,0.6,DRF
6835,0.535,0.455,0.8,DRF
6836,0.535,0.455,1,DRF
6837,0.535,0.455,1.2,Perf
6838,0.535,0.455,1.4,Perf
6839,0.535,0.455,1.6,Perf
6840,0.535,0.455,1.8,Perf
6841,0.535,0.455,2,Perf
6842,0.4,0.412,0,DRF
6843,0.4,0.412,0.2,DRF
6844,0.4,0.412,0.4,Perf
6845,0.4,0.412,0.6,Perf
6846,0.4,0.412,0.8,Perf
6847,0.4,0.412,1,Perf
6848,0.4,0.412,1.2,Perf
6849,0.4,0.412,1.4,Perf
6850,0.4,0.412,1.6,Perf
6851,0.4,0.412,1.8,Perf
6852,0.4,0.412,2,Perf
6853,0.314,0.846,0,DRF
6854,0.314,0.846,0.2,DRF
6855,0.314,0.846,0.4,DRF
6856,0.314,0.846,0.6,Perf
6857,0.314,0.846,0.8,Perf
6858,0.314,0.846,1,Perf
6859,0.314,0.846,1.2,Perf
6860,0.314,0.846,1.4,Perf
6861,0.314,0.846,1.6,Perf
6862,0.314,0.846,1.8,Perf
6863,0.314,0.846,2,Perf
6864,0.192,0.371,0,DRF
6865,0.192,0.371,0.2,DRF
6866,0.192,0.371,0.4,DRF
6867,0.192,0.371,0.6,DRF
6868,0.192,0.371,0.8,Perf
6869,0.192,0.371,1,Perf
6870,0.192,0.371,1.2,Perf
6871,0.192,0.371,1.4,Perf
6872,0.192,0.371,1.6,Perf
6873,0.192,0.371,1.8,Perf
6874,0.192,0.371,2,Perf
6875,0.173,0.455,0,DRF
6876,0.173,0.455,0.2,Perf
6877,0.173,0.455,0.4,Perf
6878,0.173,0.455,0.6,Perf
6879,0.173,0.455,0.8,Perf
6880,0.173,0.455,1,Perf
6881,0.173,0.455,1.2,Perf
6882,0.173,0.455,1.4,Perf
6883,0.173,0.455,1.6,Perf
6884,0.173,0.455,1.8,Perf
6885,0.173,0.455,2,Perf
6886,0.298,0.412,0,DRF
6887,0.298,0.412,0.2,DRF
6888,0.298,0.412,0.4,DRF
6889,0.298,0.412,0.6,DRF
6890,0.298,0.412,0.8,DRF
6891,0.298,0.412,1,Perf
6892,0.298,0.412,1.2,Perf
6893,0.298,0.412,1.4,Perf
6894,0.298,0.412,1.6,Perf
6895,0.298,0.412,1.8,Perf
6896,0.298,0.412,2,Perf
6897,0.282,0.412,0,DRF
6898,0.282,0.412,0.2,DRF
6899,0.282,0.412,0.4,DRF
6900,0.282,0.412,0.6,DRF
6901,0.282,0.412,0.8,Perf
6902,0.282,0.412,1,Perf
6903,0.282,0.412,1.2,Perf
6904,0.282,0.412,1.4,Perf
6905,0.282,0.412,1.6,Perf
6906,0.282,0.412,1.8,Perf
6907,0.282,0.412,2,Perf
6908,0.526,0.548,0,DRF
6909,0.526,0.548,0.2,DRF
6910,0.526,0.548,0.4,DRF
6911,0.526,0.548,0.6,DRF
6912,0.526,0.548,0.8,DRF
6913,0.526,0.548,1,DRF
6914,0.526,0.548,1.2,DRF
6915,0.526,0.548,1.4,DRF
6916,0.526,0.548,1.6,DRF
6917,0.526,0.548,1.8,DRF
6918,0.526,0.548,2,DRF
6919,0.678,0.412,0,DRF
6920,0.678,0.412,0.2,DRF
6921,0.678,0.412,0.4,Perf
6922,0.678,0.412,0.6,Perf
6923,0.678,0.412,0.8,Perf
6924,0.678,0.412,1,Perf
6925,0.678,0.412,1.2,Perf
6926,0.678,0.412,1.4,Perf
6927,0.678,0.412,1.6,Perf
6928,0.678,0.412,1.8,Perf
6929,0.678,0.412,2,Perf
6930,0.052,0.043,0,DRF
6931,0.052,0.043,0.2,Perf
6932,0.052,0.043,0.4,Perf
6933,0.052,0.043,0.6,Perf
6934,0.052,0.043,0.8,Perf
6935,0.052,0.043,1,Perf
6936,0.052,0.043,1.2,Perf
6937,0.052,0.043,1.4,Perf
6938,0.052,0.043,1.6,Perf
6939,0.052,0.043,1.8,Perf
6940,0.052,0.043,2,Perf
6941,0.22,0.043,0,DRF
6942,0.22,0.043,0.2,FIFO
6943,0.22,0.043,0.4,FIFO
6944,0.22,0.043,0.6,FIFO
6945,0.22,0.043,0.8,FIFO
6946,0.22,0.043,1,FIFO
6947,0.22,0.043,1.2,FIFO
6948,0.22,0.043,1.4,FIFO
6949,0.22,0.043,1.6,FIFO
6950,0.22,0.043,1.8,FIFO
6951,0.22,0.043,2,FIFO
6952,0.008,0.043,0,DRF
6953,0.008,0.043,0.2,Fair
6954,0.008,0.043,0.4,Fair
6955,0.008,0.043,0.6,Fair
6956,0.008,0.043,0.8,Fair
6957,0.008,0.043,1,Perf
6958,0.008,0.043,1.2,Perf
6959,0.008,0.043,1.4,Perf
6960,0.008,0.043,1.6,Perf
6961,0.008,0.043,1.8,Perf
6962,0.008,0.043,2,Perf
6963,0.077,0.043,0,DRF
6964,0.077,0.043,0.2,Fair
6965,0.077,0.043,0.4,FIFO
6966,0.077,0.043,0.6,FIFO
6967,0.077,0.043,0.8,Perf
6968,0.077,0.043,1,Perf
6969,0.077,0.043,1.2,Perf
6970,0.077,0.043,1.4,Perf
6971,0.077,0.043,1.6,Perf
6972,0.077,0.043,1.8,Perf
6973,0.077,0.043,2,Perf
6974,0.019,0.043,0,DRF
6975,0.019,0.043,0.2,Fair
6976,0.019,0.043,0.4,Fair
6977,0.019,0.043,0.6,FIFO
6978,0.019,0.043,0.8,FIFO
6979,0.019,0.043,1,FIFO
6980,0.019,0.043,1.2,FIFO
6981,0.019,0.043,1.4,FIFO
6982,0.019,0.043,1.6,FIFO
6983,0.019,0.043,1.8,FIFO
6984,0.019,0.043,2,FIFO
6985,0.046,0.6,0,DRF
6986,0.046,0.6,0.2,DRF
6987,0.046,0.6,0.4,Perf
6988,0.046,0.6,0.6,Perf
6989,0.046,0.6,0.8,Perf
6990,0.046,0.6,1,Perf
6991,0.046,0.6,1.2,Perf
6992,0.046,0.6,1.4,Perf
6993,0.046,0.6,1.6,Perf
6994,0.046,0.6,1.8,Perf
6995,0.046,0.6,2,Perf
6996,0,0,0,DRF
6997,0,0,0.2,DRF
6998,0,0,0.4,DRF
6999,0,0,0.6,FIFO
7000,0,0,0.8,FIFO
7001,0,0,1,FIFO
7002,0,0,1.2,FIFO
7003,0,0,1.4,FIFO
7004,0,0,1.6,FIFO
7005,0,0,1.8,FIFO
7006,0,0,2,FIFO
7007,0.145,0.091,0,DRF
7008,0.145,0.091,0.2,DRF
7009,0.145,0.091,0.4,Perf
7010,0.145,0.091,0.6,Perf
7011,0.145,0.091,0.8,Perf
7012,0.145,0.091,1,Perf
7013,0.145,0.091,1.2,Perf
7014,0.145,0.091,1.4,Perf
7015,0.145,0.091,1.6,Perf
7016,0.145,0.091,1.8,Perf
7017,0.145,0.091,2,Perf
7018,0.004,0.021,0,DRF
7019,0.004,0.021,0.2,DRF
7020,0.004,0.021,0.4,DRF
7021,0.004,0.021,0.6,DRF
7022,0.004,0.021,0.8,DRF
7023,0.004,0.021,1,DRF
7024,0.004,0.021,1.2,DRF
7025,0.004,0.021,1.4,DRF
7026,0.004,0.021,1.6,DRF
7027,0.004,0.021,1.8,DRF
7028,0.004,0.021,2,DRF
7029,0.176,0.043,0,DRF
7030,0.176,0.043,0.2,DRF
7031,0.176,0.043,0.4,DRF
7032,0.176,0.043,0.6,DRF
7033,0.176,0.043,0.8,DRF
7034,0.176,0.043,1,DRF
7035,0.176,0.043,1.2,DRF
7036,0.176,0.043,1.4,DRF
7037,0.176,0.043,1.6,DRF
7038,0.176,0.043,1.8,DRF
7039,0.176,0.043,2,DRF
7040,0.171,0.091,0,DRF
7041,0.171,0.091,0.2,Fair
7042,0.171,0.091,0.4,Fair
7043,0.171,0.091,0.6,Perf
7044,0.171,0.091,0.8,Perf
7045,0.171,0.091,1,Perf
7046,0.171,0.091,1.2,Perf
7047,0.171,0.091,1.4,Perf
7048,0.171,0.091,1.6,Perf
7049,0.171,0.091,1.8,Perf
7050,0.171,0.091,2,Perf
7051,0.517,0.116,0,DRF
7052,0.517,0.116,0.2,DRF
7053,0.517,0.116,0.4,DRF
7054,0.517,0.116,0.6,Perf
7055,0.517,0.116,0.8,Perf
7056,0.517,0.116,1,Perf
7057,0.517,0.116,1.2,Perf
7058,0.517,0.116,1.4,Perf
7059,0.517,0.116,1.6,Perf
7060,0.517,0.116,1.8,Perf
7061,0.517,0.116,2,Perf
7062,0.156,0.091,0,DRF
7063,0.156,0.091,0.2,DRF
7064,0.156,0.091,0.4,DRF
7065,0.156,0.091,0.6,DRF
7066,0.156,0.091,0.8,DRF
7067,0.156,0.091,1,DRF
7068,0.156,0.091,1.2,DRF
7069,0.156,0.091,1.4,DRF
7070,0.156,0.091,1.6,DRF
7071,0.156,0.091,1.8,DRF
7072,0.156,0.091,2,DRF
7073,0.096,0.067,0,DRF
7074,0.096,0.067,0.2,Fair
7075,0.096,0.067,0.4,Fair
7076,0.096,0.067,0.6,Fair
7077,0.096,0.067,0.8,Fair
7078,0.096,0.067,1,Fair
7079,0.096,0.067,1.2,Fair
7080,0.096,0.067,1.4,Perf
7081,0.096,0.067,1.6,Perf
7082,0.096,0.067,1.8,Perf
7083,0.096,0.067,2,Perf
7084,0.036,0.116,0,DRF
7085,0.036,0.116,0.2,DRF
7086,0.036,0.116,0.4,DRF
7087,0.036,0.116,0.6,DRF
7088,0.036,0.116,0.8,Perf
7089,0.036,0.116,1,Perf
7090,0.036,0.116,1.2,Perf
7091,0.036,0.116,1.4,Perf
7092,0.036,0.116,1.6,Perf
7093,0.036,0.116,1.8,Perf
7094,0.036,0.116,2,Perf
7095,0.066,0.6,0,DRF
7096,0.066,0.6,0.2,DRF
7097,0.066,0.6,0.4,DRF
7098,0.066,0.6,0.6,Perf
7099,0.066,0.6,0.8,Perf
7100,0.066,0.6,1,Perf
7101,0.066,0.6,1.2,Perf
7102,0.066,0.6,1.4,Perf
7103,0.066,0.6,1.6,Perf
7104,0.066,0.6,1.8,Perf
7105,0.066,0.6,2,Perf
7106,0.024,0.043,0,DRF
7107,0.024,0.043,0.2,DRF
7108,0.024,0.043,0.4,DRF
7109,0.024,0.043,0.6,DRF
7110,0.024,0.043,0.8,DRF
7111,0.024,0.043,1,DRF
7112,0.024,0.043,1.2,Perf
7113,0.024,0.043,1.4,Perf
7114,0.024,0.043,1.6,Perf
7115,0.024,0.043,1.8,Perf
7116,0.024,0.043,2,Perf
7117,0.184,0.116,0,DRF
7118,0.184,0.116,0.2,Perf
7119,0.184,0.116,0.4,Perf
7120,0.184,0.116,0.6,Perf
7121,0.184,0.116,0.8,Perf
7122,0.184,0.116,1,Perf
7123,0.184,0.116,1.2,Perf
7124,0.184,0.116,1.4,Perf
7125,0.184,0.116,1.6,Perf
7126,0.184,0.116,1.8,Perf
7127,0.184,0.116,2,Perf
7128,0.152,0.091,0,DRF
7129,0.152,0.091,0.2,Perf
7130,0.152,0.091,0.4,Perf
7131,0.152,0.091,0.6,Perf
7132,0.152,0.091,0.8,Perf
7133,0.152,0.091,1,Perf
7134,0.152,0.091,1.2,Perf
7135,0.152,0.091,1.4,Perf
7136,0.152,0.091,1.6,Perf
7137,0.152,0.091,1.8,Perf
7138,0.152,0.091,2,Perf
7139,0.728,0.171,0,DRF
7140,0.728,0.171,0.2,Fair
7141,0.728,0.171,0.4,Fair
7142,0.728,0.171,0.6,Fair
7143,0.728,0.171,0.8,Perf
7144,0.728,0.171,1,Perf
7145,0.728,0.171,1.2,Perf
7146,0.728,0.171,1.4,Perf
7147,0.728,0.171,1.6,Perf
7148,0.728,0.171,1.8,Perf
7149,0.728,0.171,2,Perf
7150,0.263,0.091,0,DRF
7151,0.263,0.091,0.2,Fair
7152,0.263,0.091,0.4,Fair
7153,0.263,0.091,0.6,Fair
7154,0.263,0.091,0.8,Fair
7155,0.263,0.091,1,Fair
7156,0.263,0.091,1.2,Fair
7157,0.263,0.091,1.4,Perf
7158,0.263,0.091,1.6,Perf
7159,0.263,0.091,1.8,Perf
7160,0.263,0.091,2,Perf
7161,0.008,0.043,0,DRF
7162,0.008,0.043,0.2,DRF
7163,0.008,0.043,0.4,FIFO
7164,0.008,0.043,0.6,Perf
7165,0.008,0.043,0.8,Perf
7166,0.008,0.043,1,Perf
7167,0.008,0.043,1.2,Perf
7168,0.008,0.043,1.4,Perf
7169,0.008,0.043,1.6,Perf
7170,0.008,0.043,1.8,Perf
7171,0.008,0.043,2,Perf
7172,0.162,0.116,0,DRF
7173,0.162,0.116,0.2,DRF
7174,0.162,0.116,0.4,DRF
7175,0.162,0.116,0.6,Perf
7176,0.162,0.116,0.8,Perf
7177,0.162,0.116,1,Perf
7178,0.162,0.116,1.2,Perf
7179,0.162,0.116,1.4,Perf
7180,0.162,0.116,1.6,Perf
7181,0.162,0.116,1.8,Perf
7182,0.162,0.116,2,Perf
7183,0.15,0.143,0,DRF
7184,0.15,0.143,0.2,Fair
7185,0.15,0.143,0.4,Fair
7186,0.15,0.143,0.6,Fair
7187,0.15,0.143,0.8,FIFO
7188,0.15,0.143,1,FIFO
7189,0.15,0.143,1.2,FIFO
7190,0.15,0.143,1.4,Perf
7191,0.15,0.143,1.6,Perf
7192,0.15,0.143,1.8,Perf
7193,0.15,0.143,2,Perf
7194,0.019,0.043,0,DRF
7195,0.019,0.043,0.2,DRF
7196,0.019,0.043,0.4,Perf
7197,0.019,0.043,0.6,Perf
7198,0.019,0.043,0.8,Perf
7199,0.019,0.043,1,Perf
7200,0.019,0.043,1.2,Perf
7201,0.019,0.043,1.4,Perf
7202,0.019,0.043,1.6,Perf
7203,0.019,0.043,1.8,Perf
7204,0.019,0.043,2,Perf
7205,0.112,0.655,0,DRF
7206,0.112,0.655,0.2,DRF
7207,0.112,0.655,0.4,DRF
7208,0.112,0.655,0.6,DRF
7209,0.112,0.655,0.8,DRF
7210,0.112,0.655,1,DRF
7211,0.112,0.655,1.2,Perf
7212,0.112,0.655,1.4,Perf
7213,0.112,0.655,1.6,Perf
7214,0.112,0.655,1.8,Perf
7215,0.112,0.655,2,Perf
7216,0.041,0.067,0,Fair
7217,0.041,0.067,0.2,Fair
7218,0.041,0.067,0.4,Fair
7219,0.041,0.067,0.6,Fair
7220,0.041,0.067,0.8,Fair
7221,0.041,0.067,1,Fair
7222,0.041,0.067,1.2,Fair
7223,0.041,0.067,1.4,Fair
7224,0.041,0.067,1.6,Fair
7225,0.041,0.067,1.8,Perf
7226,0.041,0.067,2,Perf
7227,0.213,0.143,0,DRF
7228,0.213,0.143,0.2,Perf
7229,0.213,0.143,0.4,Perf
7230,0.213,0.143,0.6,Perf
7231,0.213,0.143,0.8,Perf
7232,0.213,0.143,1,Perf
7233,0.213,0.143,1.2,Perf
7234,0.213,0.143,1.4,Perf
7235,0.213,0.143,1.6,Perf
7236,0.213,0.143,1.8,Perf
7237,0.213,0.143,2,Perf
7238,0.2,0.067,0,DRF
7239,0.2,0.067,0.2,Perf
7240,0.2,0.067,0.4,Perf
7241,0.2,0.067,0.6,Perf
7242,0.2,0.067,0.8,Perf
7243,0.2,0.067,1,Perf
7244,0.2,0.067,1.2,Perf
7245,0.2,0.067,1.4,Perf
7246,0.2,0.067,1.6,Perf
7247,0.2,0.067,1.8,Perf
7248,0.2,0.067,2,Perf
7249,0.166,0.067,0,DRF
7250,0.166,0.067,0.2,Perf
7251,0.166,0.067,0.4,Perf
7252,0.166,0.067,0.6,Perf
7253,0.166,0.067,0.8,Perf
7254,0.166,0.067,1,Perf
7255,0.166,0.067,1.2,Perf
7256,0.166,0.067,1.4,Perf
7257,0.166,0.067,1.6,Perf
7258,0.166,0.067,1.8,Perf
7259,0.166,0.067,2,Perf
7260,0.529,0.231,0,DRF
7261,0.529,0.231,0.2,Fair
7262,0.529,0.231,0.4,Fair
7263,0.529,0.231,0.6,Fair
7264,0.529,0.231,0.8,Perf
7265,0.529,0.231,1,Perf
7266,0.529,0.231,1.2,Perf
7267,0.529,0.231,1.4,Perf
7268,0.529,0.231,1.6,Perf
7269,0.529,0.231,1.8,Perf
7270,0.529,0.231,2,Perf
7271,0.376,0.116,0,DRF
7272,0.376,0.116,0.2,FIFO
7273,0.376,0.116,0.4,FIFO
7274,0.376,0.116,0.6,FIFO
7275,0.376,0.116,0.8,FIFO
7276,0.376,0.116,1,FIFO
7277,0.376,0.116,1.2,FIFO
7278,0.376,0.116,1.4,FIFO
7279,0.376,0.116,1.6,FIFO
7280,0.376,0.116,1.8,FIFO
7281,0.376,0.116,2,FIFO
7282,0.267,0.143,0,DRF
7283,0.267,0.143,0.2,DRF
7284,0.267,0.143,0.4,DRF
7285,0.267,0.143,0.6,DRF
7286,0.267,0.143,0.8,Perf
7287,0.267,0.143,1,Perf
7288,0.267,0.143,1.2,Perf
7289,0.267,0.143,1.4,Perf
7290,0.267,0.143,1.6,Perf
7291,0.267,0.143,1.8,Perf
7292,0.267,0.143,2,Perf
7293,0.184,0.231,0,DRF
7294,0.184,0.231,0.2,DRF
7295,0.184,0.231,0.4,DRF
7296,0.184,0.231,0.6,DRF
7297,0.184,0.231,0.8,DRF
7298,0.184,0.231,1,DRF
7299,0.184,0.231,1.2,DRF
7300,0.184,0.231,1.4,DRF
7301,0.184,0.231,1.6,DRF
7302,0.184,0.231,1.8,DRF
7303,0.184,0.231,2,DRF
7304,0.062,0.231,0,DRF
7305,0.062,0.231,0.2,Fair
7306,0.062,0.231,0.4,Fair
7307,0.062,0.231,0.6,Fair
7308,0.062,0.231,0.8,Fair
7309,0.062,0.231,1,Fair
7310,0.062,0.231,1.2,Fair
7311,0.062,0.231,1.4,Fair
7312,0.062,0.231,1.6,Fair
7313,0.062,0.231,1.8,Fair
7314,0.062,0.231,2,Fair
7315,0.082,0.714,0,DRF
7316,0.082,0.714,0.2,Fair
7317,0.082,0.714,0.4,Fair
7318,0.082,0.714,0.6,Perf
7319,0.082,0.714,0.8,Perf
7320,0.082,0.714,1,Perf
7321,0.082,0.714,1.2,Perf
7322,0.082,0.714,1.4,Perf
7323,0.082,0.714,1.6,Perf
7324,0.082,0.714,1.8,Perf
7325,0.082,0.714,2,Perf
7326,0.149,0.263,0,DRF
7327,0.149,0.263,0.2,DRF
7328,0.149,0.263,0.4,DRF
7329,0.149,0.263,0.6,FIFO
7330,0.149,0.263,0.8,FIFO
7331,0.149,0.263,1,FIFO
7332,0.149,0.263,1.2,FIFO
7333,0.149,0.263,1.4,Perf
7334,0.149,0.263,1.6,Perf
7335,0.149,0.263,1.8,Perf
7336,0.149,0.263,2,Perf
7337,0.243,0.116,0,DRF
7338,0.243,0.116,0.2,Fair
7339,0.243,0.116,0.4,Fair
7340,0.243,0.116,0.6,Fair
7341,0.243,0.116,0.8,Perf
7342,0.243,0.116,1,Perf
7343,0.243,0.116,1.2,Perf
7344,0.243,0.116,1.4,Perf
7345,0.243,0.116,1.6,Perf
7346,0.243,0.116,1.8,Perf
7347,0.243,0.116,2,Perf
7348,0.5,0.2,0,DRF
7349,0.5,0.2,0.2,DRF
7350,0.5,0.2,0.4,Perf
7351,0.5,0.2,0.6,Perf
7352,0.5,0.2,0.8,Perf
7353,0.5,0.2,1,Perf
7354,0.5,0.2,1.2,Perf
7355,0.5,0.2,1.4,Perf
7356,0.5,0.2,1.6,Perf
7357,0.5,0.2,1.8,Perf
7358,0.5,0.2,2,Perf
7359,0.306,0.263,0,DRF
7360,0.306,0.263,0.2,Fair
7361,0.306,0.263,0.4,Fair
7362,0.306,0.263,0.6,Fair
7363,0.306,0.263,0.8,Fair
7364,0.306,0.263,1,Fair
7365,0.306,0.263,1.2,Fair
7366,0.306,0.263,1.4,Fair
7367,0.306,0.263,1.6,Fair
7368,0.306,0.263,1.8,Fair
7369,0.306,0.263,2,Fair
7370,0.475,0.263,0,DRF
7371,0.475,0.263,0.2,Fair
7372,0.475,0.263,0.4,Fair
7373,0.475,0.263,0.6,Fair
7374,0.475,0.263,0.8,Perf
7375,0.475,0.263,1,Perf
7376,0.475,0.263,1.2,Perf
7377,0.475,0.263,1.4,Perf
7378,0.475,0.263,1.6,Perf
7379,0.475,0.263,1.8,Perf
7380,0.475,0.263,2,Perf
7381,0.411,0.171,0,DRF
7382,0.411,0.171,0.2,Fair
7383,0.411,0.171,0.4,Fair
7384,0.411,0.171,0.6,Fair
7385,0.411,0.171,0.8,Fair
7386,0.411,0.171,1,Fair
7387,0.411,0.171,1.2,Fair
7388,0.411,0.171,1.4,Perf
7389,0.411,0.171,1.6,Perf
7390,0.411,0.171,1.8,Perf
7391,0.411,0.171,2,Perf
7392,0.195,0.171,0,DRF
7393,0.195,0.171,0.2,Fair
7394,0.195,0.171,0.4,Fair
7395,0.195,0.171,0.6,Fair
7396,0.195,0.171,0.8,Fair
7397,0.195,0.171,1,Fair
7398,0.195,0.171,1.2,Perf
7399,0.195,0.171,1.4,Perf
7400,0.195,0.171,1.6,Perf
7401,0.195,0.171,1.8,Perf
7402,0.195,0.171,2,Perf
7403,0.266,0.116,0,DRF
7404,0.266,0.116,0.2,Fair
7405,0.266,0.116,0.4,Fair
7406,0.266,0.116,0.6,Perf
7407,0.266,0.116,0.8,Perf
7408,0.266,0.116,1,Perf
7409,0.266,0.116,1.2,Perf
7410,0.266,0.116,1.4,Perf
7411,0.266,0.116,1.6,Perf
7412,0.266,0.116,1.8,Perf
7413,0.266,0.116,2,Perf
7414,0.152,0.263,0,DRF
7415,0.152,0.263,0.2,Perf
7416,0.152,0.263,0.4,Perf
7417,0.152,0.263,0.6,Perf
